data_ora,canale,channel_id,iscritti,visualizzazioni_totali,video_totali,video_recenti,views_recenti_totali,views_recenti_per_giorno,ultimo_video_data,stato,dettaglio_errore,YOUTUBE_VALORE_BASE,YOUTUBE_VOLATILITA,YOUTUBE_INDICE_FINALE
06/07/2026 21:09:28,iPantellas,UCD-aXv7CMezGSTfxmKAD6Ag,7050000,5315551577,1813,5,1498404,159846,06/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Andrea Bocelli,UCN0yeXZgAizy8VhiLj0-tIg,45400,323918256,2948,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Masha e Orso,UCSH8CjSBSMnD1gYvTOyjREw,7170000,4084504973,2132,5,241051,11916,05/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Tom Sings,UC666C9LIqqKhegz8ROGGuXw,7250000,4632089088,1641,5,749502,56602,05/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,FavijTV,UCSFC5Cio8zaLQDFPxA7y_HQ,6720000,4395384378,3472,5,411502,41397,06/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Magnetic Games,UCwnjkBGhMfrNjDBA3BjwVeA,6830000,3463289095,861,5,658017,47337,04/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Rai,UCKUzdt2sELyxd6mz-bAx3bA,6600000,6984958730,108163,5,10999,4400,06/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Warner Music Italy,UC9PZVgJF-mX4aDDzLE4z5Zg,6190000,3230408485,1758,5,133103,2141,02/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Maneskin Official,UCgQna2EqpzqzfBjlSmzT72w,5730000,3574737712,92,5,64067420,13344,23/11/2023,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Leonardograti,UCbhFezdRFJHHReiSyNwksnQ,5440000,6966117877,10973,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,JMMates,UCgzT6VaCrpF3QLZQa6ZcNcg,5360000,68018064,32,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Ameli TVIT,UC9FqpQX13mX-lLBWlTZ6Q0Q,5360000,2354101784,607,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Film&Clips,UCNT5YLfnn2cQGIxGw8iOxJQ,5490000,1537108793,16226,5,3188,1275,06/07/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,WhenGamersFail Lyon,UC1OGV4dczjRz8wNLRaezJ5Q,5240000,8522121827,10844,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,WB Kids Italiano,UCSMrqS8IssKKIILuz48IGSA,5330000,2632216809,1119,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Antonio Palmucci,UCUMKhiOBYNgBLUHcXcjj0WA,5040000,3828491236,369,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,HALIDONMUSIC,UCyOfqgtsQaM3S-VZnsYnHjQ,5010000,2427025689,2582,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,PANDA GIRL,UC3s2gS8SgIGEETZeHGPKlfg,1810000,252054874,525,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Daniele Vitale Sax,UCaQhy_pdgjkcVeh6bIfoVlg,4530000,1073120312,463,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,AS Roma,UCLttSYJ6kPtlcurY96kXkQw,5590000,397785906,4216,5,1276417,6077,06/06/2026,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,5 MINUTI CREATIVI,UCYzJ25VqINzsrrdPyBNpbAg,4380000,1191036291,6836,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,andrewemily16,UCnwY53ecHQLmzCwLZCvJS-g,4450000,4382572747,5638,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,clips mix,UCogFmwd_6QgQ4qZtU2gDDVQ,4310000,2923692438,5942,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,St3pNy,UCMggu4tZ2N6SD4FebIbMDpA,4300000,2623409428,5714,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,theShow,UCYZ3uwiIy1LrwrAywLeQSlQ,4280000,1877015808,2794,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Arnaldo Mangini,UCoW3NnFgnDATwU9eUOswisg,4370000,4698665888,3837,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Nicsed,UC_5BrHpQhPIcMPngAFVRMkg,5060000,2661300590,1124,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Paky Official,UCF0e4oTaZk9qr0f2qT-dzhw,4380000,5331003735,21396,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,RealPenguin,UCkrVUrWINI5n9OyWvYDcrLg,3920000,289183571,58,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,CiccioGamer89,UC1jTVZboWRPpjGKAN921M5w,3690000,1695906574,8849,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,DisneyJuniorIT,UClb8YSegoA2ZRSSXqXlFJaA,3720000,3001745035,2309,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Anima,UCwI4CxLKLyxhPOnIb00z3Gg,2530,21571651,71,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,MikeShowSha,UCfZFwPGOpbWk0z0Fk7tU6yA,3620000,2154779516,5139,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Haki asmr,UCcroCdDcJ9CQkbMydKupNUw,3480000,27177334,257,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Gabby16bit,UC3VEGA6pJKPsPAHyB3n5BNQ,3500000,3451608631,4054,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,kishinpain,UCzG9rE-_zcI0yN5Vvt39M_w,3470000,763261457,602,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Fatto in Casa da Benedetta,UCIIe8pQHrmWSzs1i5o3r10w,3430000,1078706849,1765,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Fashion Channel,UCepVy23t8l-CEaASZzfo9Jg,3480000,2339858113,52472,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Fanpage.it,UCWJhBqnyVdHAuxexgjghNFw,3320000,3362058093,42930,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Davidlap,UCdVHWfWPwwiOzMHpcwEATmA,3300000,1151258981,449,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,HeyKids - Canzoni Per Bimbi,UCv1eHXj4h8gRX8DYfFz0Jxg,3310000,3280334440,690,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Ali Hashem,UC_vvH5uc96CoQHs8e0OLjdg,3420000,541276893,246,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Giuseppe Barbuto,UC4-vIn3K0SnmIkreD8KrQ-A,3170000,1700805732,3268,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Oddman Games,UC0hWgcc02QfOJiSZ24c4uKQ,3100000,1821219800,3072,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Ghali,UCL8aaObaUA14kpqkztGfBYA,9240,79748998,101,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,ErosRamazzotti,UCxYCtNOdDsR1zVp4qpj2JFA,42800,927572154,1847,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Surry,UC3V8twsHOUBGvM_xsQ_4ZJg,3050000,1525587103,5499,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,IL LATO POSITIVO,UC-yUaDGthx7mENfSxd81qfg,3030000,1091641183,10292,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Dolci Melodie,UC9WUMVR1jsan7IleT_bolsQ,2990000,1628529297,139,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Riccardo Dose,UCM3r1mXf1sQRdW3UDz3CLBg,3080000,1260238235,2247,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,ilvostrocaroDexter,UCNo7m7faHS9t3nSDfWXvGww,2940000,1192027099,1834,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Two Players One Console,UCpyDd4YbikHZE-DtNGfpdjQ,2920000,3248031720,4754,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Marija Mimi,UCv5D3kIYeNlgiA2vZ0XYdMQ,2910000,1267816593,1582,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Fabrizio Romano,UCX1em-uaFMS02Rrk_Bowyng,3140000,438462857,2308,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Stella ASMR,UCJ1XeP1hg9K-8XJN9OdApjw,2910000,1173939186,2053,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Disney Kids Italia,UCTLBJ_2dg5G109qFR34wRRA,2900000,2516770615,3103,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,GialloZafferano,UC76vuUkGWnPUDFWcgM2_yMg,2860000,1129514990,6453,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Il Rifugio Perfetto,UC6rWB83cxqfb72-HEagGv2Q,2820000,1117668212,2344,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Isabel Giannuzzi,UCVXKdSXb9LASC7H2CRHyPQA,2820000,1331683533,327,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Baby World and Songs,UCI5HbBYYw47ZCTza_8Hh9BA,3,193,4,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Baby Gang,UCbOpmfgiFaKQc6h1W9bjEWA,1390,246147300,120,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Disney IT,UCBH4HCPqGYZ0Yr6peYP0yag,2740000,459582969,2795,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Geopop,UCx7EWheHmjCW3vX8K2d09vg,2930000,645625829,1741,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,xMurry,UC6BUG6Odz2ubIFlKK7jgvew,2700000,1309475221,3201,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Marcello Barenghi,UCcBnT6LsxANZjUWqpjR8Jpw,2640000,475735152,1568,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Zrekun,UCRfWb9_1yYfp9cPvI9GBmzQ,2800000,1577563813,781,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Laura e Giulia,UCCoSS23vpkBQ64Vyuk2IYIw,2590000,4430526840,1614,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Nickelodeon Italia,UCsHe74knLccbgec6WdGAkPQ,2590000,2175411753,4137,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Feinxy,UCMNFWE0hUtrWPVY0I1qIC4Q,2540000,1040658548,1461,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Asmr With Sasha,UCzp8yn9rUEHL-jqJdSFEONw,2560000,834297451,2929,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Matteo Pelusi,UCuIn6yReJxMfn1zf7fd-M1Q,2520000,525529428,449,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,SAFAA,UCLcXeKotX5iu7nIjDUkRUyQ,2640000,373493606,216,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Lamborghini,UC9DXZC8BCDOW6pYAQKgozqw,2540000,205300146,875,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Awed,UCQQo9hHxHi8gzfFuJSn5-kg,2530000,696757440,788,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Ninna e Matti,UCUlp2N-l95H-8a3wHKswVXg,2640000,2217043399,1883,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,CoccoleSonore,UCfEcBFEBd8DutdOo8NXpj_w,2530000,2326026776,903,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Amedeo Preziosi,UCWPU18q799MFtdRMLaJCh7Q,2510000,839008149,421,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Scottecs,UCqSmyuqVNwklKKlqqdMmV_A,2480000,728970160,635,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,DinsiemE,UC0zUezMTgb3yqxwFz2djmYw,2580000,1763222360,1834,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Seamusica Official,UCSvnev6rpHJvGc5Mf2em4GQ,2410000,2668609790,20646,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,ricette arabe,UCQ9WFkn0FZwy0EyT5Di-ihg,2390000,306908869,1171,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Sfera Ebbasta,UC7-K3cpctiu-1pUllHQqkvg,19900,321002518,229,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Planet Records Official,UCCXpJXESxS2GPzteN-s3jrA,2380000,1919683901,460,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,LaSabri,UCsMTpU5UmqPgwZJFPAsSCiQ,2340000,1056421454,2038,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Progetto Happiness,UCCDtBHQGboy9eTvNd_KqfTA,3030000,356554751,1055,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Gianmarco Zagato,UCIJRzMxARIhYwuLiSG8YVlA,2400000,1114047989,2912,,,,,ok,,73.0,0.4053,73.17
06/07/2026 21:09:28,Sespo,UCMsWbGu0Ahx6c4o0qEbbLmw,2320000,671858556,1159,,,,,ok,,73.0,0.4053,73.17
06/07/2026 22:44:45,PANDA BOI,UC0Wju2yvRlfwqraLlz5152Q,62600000,27476814558,1289,5,245767,22875,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,SlivkiShow,UCU_yU4xGT9hrVFo6euH8LLw,21500000,5392397343,521,5,12790780,65400,27/06/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Lionfield,UCHwpDpLoyJgtFXoAaaSut4Q,16600000,28166485319,2043,5,7218613,878165,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,mercuri_88,UCxuBvuxd7lU7fx-8aactdVA,15400000,8745177117,1937,5,716739,37957,04/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Davie504,UCgFvT6pUq9HLOvKBYERzXSQ,13900000,3675019070,1055,5,5591163,68677,28/06/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Khaby Lame,UC86suRFnqiw8zN6LIYxddYQ,12900000,4907333601,344,5,4643637,197521,05/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Juventus,UCLzKhsxrExAC6yAdtZ-BOWw,14700000,1788973675,8071,5,338594,38624,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,The Quinetto's,UCfZGcP5hn4oIbLb8YZ-e3yw,11600000,8315422465,2508,5,38571,4252,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Serie A,UCBJeMCIeLQos7wacox4hmLQ,10300000,4831803653,33869,5,7874,2041,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Born2Kill,UCNpNPMjP5S3qvXnUS0KRepw,10300000,915245059,616,5,2293321,40252,28/06/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Me contro Te,UCAravTV5JMlA34hSiFeLphQ,119000,35282795,99,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,iPantellas,UCD-aXv7CMezGSTfxmKAD6Ag,7050000,5315551577,1813,5,1626237,186114,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Andrea Bocelli,UCN0yeXZgAizy8VhiLj0-tIg,45400,323918256,2948,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Masha e Orso,UCSH8CjSBSMnD1gYvTOyjREw,7170000,4084504973,2132,5,244956,11847,05/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Tom Sings,UC666C9LIqqKhegz8ROGGuXw,7250000,4632089088,1641,5,756297,55539,05/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,FavijTV,UCSFC5Cio8zaLQDFPxA7y_HQ,6720000,4395384378,3472,5,420535,43080,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Magnetic Games,UCwnjkBGhMfrNjDBA3BjwVeA,6830000,3463289095,861,5,678854,47741,04/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Rai,UCKUzdt2sELyxd6mz-bAx3bA,6600000,6984958730,108165,5,16635,6654,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Warner Music Italy,UC9PZVgJF-mX4aDDzLE4z5Zg,6190000,3230408485,1758,5,133569,2137,02/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Maneskin Official,UCgQna2EqpzqzfBjlSmzT72w,5730000,3574737712,92,5,64071115,13344,23/11/2023,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Leonardograti,UCbhFezdRFJHHReiSyNwksnQ,5440000,6966117877,10973,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,JMMates,UCgzT6VaCrpF3QLZQa6ZcNcg,5360000,68018064,32,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Ameli TVIT,UC9FqpQX13mX-lLBWlTZ6Q0Q,5360000,2354101784,607,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Film&Clips,UCNT5YLfnn2cQGIxGw8iOxJQ,5490000,1537108793,16229,5,1860,744,06/07/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,WhenGamersFail Lyon,UC1OGV4dczjRz8wNLRaezJ5Q,5240000,8522121827,10844,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,WB Kids Italiano,UCSMrqS8IssKKIILuz48IGSA,5330000,2632216809,1119,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Antonio Palmucci,UCUMKhiOBYNgBLUHcXcjj0WA,5040000,3828491236,369,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,HALIDONMUSIC,UCyOfqgtsQaM3S-VZnsYnHjQ,5010000,2427025689,2582,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,PANDA GIRL,UC3s2gS8SgIGEETZeHGPKlfg,1810000,252054874,525,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Daniele Vitale Sax,UCaQhy_pdgjkcVeh6bIfoVlg,4530000,1073120312,463,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,AS Roma,UCLttSYJ6kPtlcurY96kXkQw,5590000,397785906,4216,5,1276492,6067,06/06/2026,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,5 MINUTI CREATIVI,UCYzJ25VqINzsrrdPyBNpbAg,4380000,1191036291,6836,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,andrewemily16,UCnwY53ecHQLmzCwLZCvJS-g,4450000,4382572747,5638,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,clips mix,UCogFmwd_6QgQ4qZtU2gDDVQ,4310000,2923692438,5944,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,St3pNy,UCMggu4tZ2N6SD4FebIbMDpA,4300000,2623409428,5714,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,theShow,UCYZ3uwiIy1LrwrAywLeQSlQ,4280000,1877015808,2794,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Arnaldo Mangini,UCoW3NnFgnDATwU9eUOswisg,4370000,4698665888,3837,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Nicsed,UC_5BrHpQhPIcMPngAFVRMkg,5060000,2661300590,1124,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Paky Official,UCF0e4oTaZk9qr0f2qT-dzhw,4380000,5331003735,21396,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,RealPenguin,UCkrVUrWINI5n9OyWvYDcrLg,3920000,289183571,59,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,CiccioGamer89,UC1jTVZboWRPpjGKAN921M5w,3690000,1695906574,8849,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,DisneyJuniorIT,UClb8YSegoA2ZRSSXqXlFJaA,3720000,3001745035,2309,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Anima,UCwI4CxLKLyxhPOnIb00z3Gg,2530,21571651,71,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,MikeShowSha,UCfZFwPGOpbWk0z0Fk7tU6yA,3620000,2154779516,5139,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Haki asmr,UCcroCdDcJ9CQkbMydKupNUw,3480000,27177334,257,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Gabby16bit,UC3VEGA6pJKPsPAHyB3n5BNQ,3500000,3451608631,4054,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,kishinpain,UCzG9rE-_zcI0yN5Vvt39M_w,3470000,763261457,602,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Fatto in Casa da Benedetta,UCIIe8pQHrmWSzs1i5o3r10w,3430000,1078706849,1765,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Fashion Channel,UCepVy23t8l-CEaASZzfo9Jg,3480000,2339858113,52472,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Fanpage.it,UCWJhBqnyVdHAuxexgjghNFw,3320000,3362058093,42930,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Davidlap,UCdVHWfWPwwiOzMHpcwEATmA,3300000,1151258981,449,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,HeyKids - Canzoni Per Bimbi,UCv1eHXj4h8gRX8DYfFz0Jxg,3310000,3280334440,690,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Ali Hashem,UC_vvH5uc96CoQHs8e0OLjdg,3420000,541276893,246,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Giuseppe Barbuto,UC4-vIn3K0SnmIkreD8KrQ-A,3170000,1700805732,3268,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Oddman Games,UC0hWgcc02QfOJiSZ24c4uKQ,3100000,1821219800,3072,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Ghali,UCL8aaObaUA14kpqkztGfBYA,9240,79762046,101,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,ErosRamazzotti,UCxYCtNOdDsR1zVp4qpj2JFA,42800,927572154,1847,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Surry,UC3V8twsHOUBGvM_xsQ_4ZJg,3050000,1525587103,5499,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,IL LATO POSITIVO,UC-yUaDGthx7mENfSxd81qfg,3030000,1091641183,10292,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Dolci Melodie,UC9WUMVR1jsan7IleT_bolsQ,2990000,1628529297,139,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Riccardo Dose,UCM3r1mXf1sQRdW3UDz3CLBg,3080000,1260238235,2247,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,ilvostrocaroDexter,UCNo7m7faHS9t3nSDfWXvGww,2940000,1192027099,1834,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Two Players One Console,UCpyDd4YbikHZE-DtNGfpdjQ,2920000,3248031720,4754,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Marija Mimi,UCv5D3kIYeNlgiA2vZ0XYdMQ,2910000,1267816593,1582,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Fabrizio Romano,UCX1em-uaFMS02Rrk_Bowyng,3140000,438462857,2308,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Stella ASMR,UCJ1XeP1hg9K-8XJN9OdApjw,2910000,1173939186,2053,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Disney Kids Italia,UCTLBJ_2dg5G109qFR34wRRA,2900000,2516770615,3103,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,GialloZafferano,UC76vuUkGWnPUDFWcgM2_yMg,2860000,1129514990,6453,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Il Rifugio Perfetto,UC6rWB83cxqfb72-HEagGv2Q,2820000,1117668212,2344,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Isabel Giannuzzi,UCVXKdSXb9LASC7H2CRHyPQA,2820000,1331683533,327,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Baby World and Songs,UCI5HbBYYw47ZCTza_8Hh9BA,3,193,4,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Baby Gang,UCbOpmfgiFaKQc6h1W9bjEWA,1390,246147300,120,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Disney IT,UCBH4HCPqGYZ0Yr6peYP0yag,2740000,459582969,2795,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Geopop,UCx7EWheHmjCW3vX8K2d09vg,2930000,645625829,1741,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,xMurry,UC6BUG6Odz2ubIFlKK7jgvew,2700000,1309475221,3201,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Marcello Barenghi,UCcBnT6LsxANZjUWqpjR8Jpw,2640000,475735152,1568,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Zrekun,UCRfWb9_1yYfp9cPvI9GBmzQ,2800000,1577563813,781,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Laura e Giulia,UCCoSS23vpkBQ64Vyuk2IYIw,2590000,4430526840,1614,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Nickelodeon Italia,UCsHe74knLccbgec6WdGAkPQ,2590000,2175411753,4137,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Feinxy,UCMNFWE0hUtrWPVY0I1qIC4Q,2540000,1040658548,1461,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Asmr With Sasha,UCzp8yn9rUEHL-jqJdSFEONw,2560000,834297451,2929,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Matteo Pelusi,UCuIn6yReJxMfn1zf7fd-M1Q,2520000,525529428,449,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,SAFAA,UCLcXeKotX5iu7nIjDUkRUyQ,2640000,373493606,216,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Lamborghini,UC9DXZC8BCDOW6pYAQKgozqw,2540000,205300146,875,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Awed,UCQQo9hHxHi8gzfFuJSn5-kg,2530000,696757440,788,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Ninna e Matti,UCUlp2N-l95H-8a3wHKswVXg,2640000,2217043399,1883,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,CoccoleSonore,UCfEcBFEBd8DutdOo8NXpj_w,2530000,2326026776,903,,,,,ok,,73.14,0.407,73.28
06/07/2026 22:44:45,Amedeo Preziosi,UCWPU18q799MFtdRMLaJCh7Q,2510000,839008149,421,,,,,ok,,73.14,0.407,73.28
